account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status
ACC07245,CUST01523,BR011,Current,2025-01-03,98397.85,Active
ACC08448,CUST06757,BR039,Salary,2025-04-30,23580.32,Active
ACC07891,CUST09773,BR045,Salary,2025-10-24,16756.49,Dormant
ACC03566,CUST00335,BR029,Savings,2026-05-11,71845.29,Active
ACC11491,CUST08617,BR001,Salary,2025-05-22,89934.67,Dormant
ACC03223,CUST08923,BR015,Salary,2026-06-16,95926.65,Closed
ACC00278,CUST07292,BR037,Salary,2024-11-14,30722.11,Closed
ACC06024,CUST07534,BR009,Salary,2025-10-03,76528.47,Dormant
ACC06619,CUST04649,BR045,Salary,2025-05-11,47928.71,Active
ACC05358,CUST07836,BR035,Current,2025-09-14,14765.35,Dormant
ACC00745,CUST01998,BR013,Current,2026-07-14,13565.59,Closed
ACC08092,CUST02806,BR019,Savings,2026-04-12,26018.54,Dormant
ACC04032,CUST03491,BR012,Savings,2023-10-12,46742.01,Closed
ACC06201,CUST04952,BR046,Salary,2026-01-07,53710.78,Active
ACC10231,CUST03039,BR037,Current,2024-05-16,91559.48,Closed
ACC05294,CUST02397,BR012,Salary,2023-12-19,44226.84,Closed
ACC00113,CUST08883,BR013,Salary,2025-05-15,65009.46,Dormant
ACC01186,CUST04187,BR025,Savings,2025-09-07,20007.41,Active
ACC00238,CUST08763,BR034,Current,2025-11-15,95146.76,Closed
ACC04624,CUST06284,BR035,Salary,2026-08-10,5635.03,Closed
ACC05223,CUST01560,BR042,Current,2025-10-10,99098.31,Closed
ACC06566,CUST06591,BR004,Savings,2024-10-01,43118.68,Closed
ACC01182,CUST05589,BR035,Current,2025-06-06,90346.36,Active
ACC11114,CUST00316,BR045,Current,2024-02-03,82980.99,Dormant
ACC06584,CUST00161,BR025,Salary,2026-03-21,17550.02,Active
ACC02816,CUST01009,BR014,Salary,2026-07-18,90599.28,Dormant
ACC07432,CUST07535,BR000,Salary,2023-12-26,96117.11,Closed
ACC01730,CUST06434,BR008,Current,2026-06-07,46565.91,Active
ACC11444,CUST09743,BR001,Savings,2025-02-22,73828.08,Closed
ACC11121,CUST09435,BR010,Savings,2026-08-21,42148.09,Active
ACC09952,CUST06191,BR011,Savings,2025-01-30,46630.39,Active
ACC08528,CUST09692,BR024,Salary,2025-03-23,83379.66,Closed
ACC10434,CUST04158,BR033,Current,2024-03-20,30093.81,Active
ACC08639,CUST00816,BR025,Current,2024-07-30,36445.68,Active
ACC09483,CUST05201,BR040,Savings,2024-12-15,78979.65,Closed
ACC06040,CUST03944,BR031,Salary,2025-08-07,65582.35,Dormant
ACC04609,CUST09672,BR041,Savings,2024-04-13,18999.83,Active
ACC07151,CUST05010,BR042,Savings,2024-10-08,85501.74,Active
ACC02618,CUST04728,BR040,Salary,2024-04-04,57836.7,Dormant
ACC02850,CUST05306,BR038,Current,2026-05-08,36876.49,Dormant
ACC06344,CUST03891,BR018,Salary,2026-04-27,97047.5,Closed
ACC01524,CUST09919,BR018,Savings,2025-08-10,65988.39,Closed
ACC05439,CUST07178,BR040,Salary,2026-02-05,5492.79,Closed
ACC04263,CUST09836,BR014,Current,2024-10-18,54339.46,Closed
ACC11787,CUST99999,BR014,Current,2026-01-17,9904.31,Dormant
ACC07185,CUST04301,BR030,Current,2023-12-05,48042.82,Active
ACC08355,CUST07196,BR017,Savings,2024-03-08,63243.42,Dormant
ACC00820,CUST00403,BR033,Savings,2026-07-12,43878.02,Dormant
ACC10217,CUST02708,BR001,Savings,2023-12-11,48369.44,Dormant
ACC02787,CUST05041,BR017,Savings,2023-10-14,27530.85,Dormant
ACC02325,CUST07404,BR033,Salary,2024-03-30,54833.22,Closed
ACC00705,CUST01195,BR028,Savings,2026-07-04,15659.95,Dormant
ACC08332,CUST08635,BR018,Current,2024-06-01,14330.09,Active
ACC03564,CUST08396,BR045,Current,2026-05-18,47641.83,Active
ACC10054,CUST05041,BR026,Salary,2025-11-01,28059.2,Active
ACC06454,CUST99999,BR040,Current,2023-12-28,22803.13,Dormant
ACC00966,CUST00066,BR043,Salary,2026-01-13,24005.03,Closed
ACC00377,CUST06106,BR037,Current,2024-09-22,63884.92,Closed
ACC06038,CUST07515,BR019,Salary,2026-05-14,27033.05,Dormant
ACC05720,CUST04802,BR038,Savings,2025-01-11,49554.09,Closed
ACC10530,CUST03579,BR013,Salary,2024-09-11,43635.6,Closed
ACC11052,CUST08362,BR004,Salary,2023-10-03,16430.1,Active
ACC03878,CUST09196,BR047,Salary,2023-11-29,41315.43,Dormant
ACC06197,CUST07037,BR040,Current,2024-12-07,30359.16,Dormant
ACC06300,CUST07456,BR025,Salary,2025-01-05,4470.28,Active
ACC10502,CUST00774,BR027,Current,2024-04-09,25692.04,Dormant
ACC07184,CUST09915,BR020,Current,2025-06-13,68764.81,Closed
ACC05067,CUST06245,BR041,Current,2025-11-06,70925.02,Closed
ACC01265,CUST01043,BR002,Salary,2025-06-29,45499.97,Active
ACC11470,CUST05785,BR047,Salary,2026-04-26,9297.09,Dormant
ACC05563,CUST08900,BR008,Current,2025-11-19,77519.1,Dormant
ACC02660,CUST07570,BR013,Salary,2026-03-01,80262.12,Closed
ACC11573,CUST05458,BR001,Salary,2024-03-07,52376.77,Active
ACC10168,CUST01945,BR042,Salary,2025-04-29,70088.23,Dormant
ACC05037,CUST01915,BR005,Current,2026-04-14,71938.13,Active
ACC00440,CUST03284,BR010,Current,2024-03-24,13040.78,Closed
ACC04201,CUST01239,BR003,Savings,2023-09-11,57299.42,Dormant
ACC10931,CUST06013,BR021,Savings,2025-06-14,85847.49,Dormant
ACC10145,CUST02639,BR022,Savings,2025-01-26,68992.58,Dormant
ACC04044,CUST08292,BR022,Salary,2024-05-26,13025.38,Closed
ACC07479,CUST04954,BR022,Current,2026-01-08,89799.89,Closed
ACC02542,CUST02981,BR000,Savings,2023-11-13,81997.35,Active
ACC10260,CUST03330,BR046,Savings,2026-03-28,82688.13,Dormant
ACC01739,CUST03806,BR003,Current,2024-05-03,23147.36,Active
ACC08213,CUST05937,BR038,Savings,2026-08-07,24993.16,Closed
ACC05195,CUST00735,BR008,Salary,2024-01-02,99172.22,Active
ACC03429,CUST08645,BR016,Savings,2024-09-13,31086.71,Dormant
ACC11072,CUST03683,BR038,Salary,2026-01-29,13094.66,Active
ACC04982,CUST07010,BR006,Current,2025-10-20,32799.39,Active
ACC10884,CUST01999,BR034,Savings,2025-06-19,16079.35,Closed
ACC05391,CUST09088,BR026,Current,2025-11-13,99266.23,Active
ACC03615,CUST04014,BR039,Salary,2025-07-25,83848.54,Dormant
ACC01990,CUST08783,BR036,Savings,2025-06-22,62879.32,Active
ACC05056,CUST05200,BR001,Savings,2026-03-12,10317.87,Closed
ACC04322,CUST00108,BR028,Savings,2024-12-05,54939.23,Active
ACC06761,CUST09550,BR002,Salary,2024-06-24,40436.28,Dormant
ACC09558,CUST05891,BR044,Savings,2024-10-08,38513.04,Active
ACC03544,CUST05149,BR038,Salary,2025-11-16,20959.99,Dormant
ACC09116,CUST03365,BR017,Current,2025-06-04,48752.37,Dormant
ACC05073,CUST07686,BR000,Current,2024-02-16,50962.48,Active
ACC01626,CUST05338,BR044,Salary,2024-05-07,31863.29,Closed
ACC01036,CUST05787,BR014,Salary,2025-09-08,62048.5,Dormant
ACC01690,CUST00482,BR044,Current,2026-02-19,48328.11,Dormant
ACC03191,CUST02408,BR048,Savings,2024-10-29,65576.28,Closed
ACC04826,CUST05167,BR034,Salary,2024-12-10,63049.74,Closed
ACC08023,CUST08979,BR013,Salary,2026-04-27,48365.29,Closed
ACC09914,CUST05959,BR043,Salary,2025-06-26,61565.71,Active
ACC09702,CUST07480,BR009,Salary,2024-11-29,36334.42,Closed
ACC08537,CUST01176,BR045,Savings,2026-08-22,33863.56,Closed
ACC08145,CUST04531,BR013,Current,2026-03-16,63427.29,Active
ACC05911,CUST07727,BR014,Salary,2026-08-05,40411.06,Dormant
ACC02655,CUST00466,BR004,Salary,2024-09-08,73177.43,Active
ACC09842,CUST05830,BR023,Savings,2024-01-18,-61419.9,Closed
ACC11199,CUST04757,BR025,Savings,2023-12-18,15644.14,Dormant
ACC10140,CUST06528,BR003,Savings,2025-06-02,-13895.32,Active
ACC04655,CUST05554,BR048,Current,2026-03-06,68346.92,Dormant
ACC04200,CUST09643,BR047,Salary,2024-06-11,28678.0,Active
ACC05271,CUST04949,BR019,Savings,2024-10-11,78591.34,Active
ACC01789,CUST09624,BR026,Current,2026-02-13,11118.41,Dormant
ACC10457,CUST04713,BR006,Salary,2025-04-23,25075.29,Dormant
ACC04018,CUST09576,BR040,Salary,2023-12-13,60665.1,Dormant
ACC00465,CUST02308,BR036,Salary,2024-09-28,15082.92,Active
ACC04992,CUST00768,BR008,Savings,2024-01-28,83973.74,Active
ACC00936,CUST00433,BR039,Salary,2024-09-28,51223.44,Active
ACC05228,CUST02946,BR026,Savings,2025-01-14,21316.14,Closed
ACC01989,CUST99999,BR032,Current,2024-09-13,55852.23,Closed
ACC10075,CUST06616,BR009,Savings,2024-11-12,44016.4,Active
ACC01589,CUST07747,BR030,Salary,2023-10-19,9666.2,Active
ACC10872,CUST08087,BR005,Savings,2023-12-07,686.0,Closed
ACC02068,CUST05984,BR000,Current,2025-05-19,80475.11,Closed
ACC01893,CUST06848,BR014,Current,2026-08-20,7885.6,Closed
ACC00214,CUST02036,BR005,Current,2025-04-11,6038.81,Active
ACC04067,CUST02215,BR021,Savings,2024-12-10,75029.35,Dormant
ACC04020,CUST01829,BR014,Salary,2024-03-30,6450.03,Dormant
ACC06000,CUST01158,BR016,Salary,2026-02-12,23699.22,Closed
ACC04338,CUST03183,BR021,Savings,2025-04-23,51805.29,Closed
ACC10738,CUST09821,BR030,Savings,2024-01-15,23540.99,Closed
ACC09077,CUST06366,BR020,Savings,2025-01-08,29594.94,Dormant
ACC07955,CUST08217,BR041,Savings,2024-08-05,27311.25,Dormant
ACC10234,CUST02174,BR015,Savings,2023-12-26,71321.53,Closed
ACC03325,CUST01944,BR007,Salary,2026-03-11,-41262.87,Dormant
ACC01042,CUST00189,BR027,Salary,2026-03-06,75210.88,Active
ACC11544,CUST07739,BR002,Salary,2025-12-17,54579.07,Dormant
ACC09450,CUST07695,BR029,Current,2026-06-24,67305.6,Closed
ACC04093,CUST07502,BR014,Savings,2025-01-20,4390.69,Active
ACC02157,CUST09081,BR018,Current,2024-04-09,66548.53,Active
ACC11932,CUST08403,BR044,Salary,2025-05-06,36129.97,Active
ACC08209,CUST03593,BR037,Savings,2026-04-17,13151.59,Dormant
ACC07107,CUST02955,BR017,Current,2026-04-05,61407.89,Dormant
ACC04159,CUST00387,BR005,Salary,2025-01-23,51011.06,Closed
ACC04455,CUST09137,BR035,Salary,2023-11-24,33371.86,Active
ACC10876,CUST09931,BR004,Salary,2024-06-01,51750.48,Dormant
ACC03741,CUST05876,BR024,Current,2025-03-22,55102.87,Dormant
ACC04730,CUST04036,BR021,Current,2024-03-27,90669.78,Closed
ACC03174,CUST04715,BR044,Salary,2025-04-29,13148.34,Closed
ACC05879,CUST01897,BR023,Salary,2024-10-13,63547.05,Closed
ACC09038,CUST09234,BR037,Salary,2024-10-27,29793.5,Dormant
ACC10544,CUST04821,BR039,Salary,2025-09-17,3937.7,Active
ACC01014,CUST01459,BR024,Savings,2025-12-25,40955.25,Closed
ACC05571,CUST02866,BR031,Salary,2025-10-27,8351.75,Dormant
ACC09920,CUST08410,BR044,Current,2026-05-09,65320.26,Dormant
ACC06541,CUST09839,BR029,Savings,2024-04-05,9313.48,Dormant
ACC10311,CUST08091,BR011,Current,2026-04-18,41201.01,Dormant
ACC04017,CUST06699,BR016,Salary,2023-09-27,8038.17,Dormant
ACC10809,CUST03703,BR038,Current,2025-10-24,91346.18,Closed
ACC00648,CUST07472,BR032,Current,2025-02-11,59476.43,Dormant
ACC11656,CUST04600,BR000,Savings,2024-11-21,40218.08,Closed
ACC06269,CUST07275,BR000,Current,2026-08-26,25417.18,Dormant
ACC11289,CUST09132,BR012,Salary,2025-06-05,47757.67,Closed
ACC08948,CUST03324,BR030,Current,2025-02-11,-19081.69,Active
ACC03528,CUST05919,BR006,Savings,2024-07-25,44607.01,Closed
ACC02256,CUST07571,BR010,Salary,2025-02-27,78194.31,Active
ACC07067,CUST07934,BR007,Savings,2026-08-31,23577.08,Closed
ACC04107,CUST01518,BR022,Savings,2026-03-04,30180.12,Closed
ACC11841,CUST02076,BR037,Savings,2026-04-01,27525.87,Active
ACC11905,CUST07997,BR044,Salary,2024-08-24,86356.96,Active
ACC03194,CUST00008,BR031,Salary,2023-12-16,83420.79,Dormant
ACC06923,CUST01896,BR020,Current,2025-08-18,38303.58,Closed
ACC04652,CUST06005,BR030,Savings,2025-02-04,86103.08,Active
ACC03761,CUST04401,BR023,Current,2025-05-19,60793.1,Active
ACC07928,CUST00837,BR035,Current,2023-11-25,79891.27,Dormant
ACC06463,CUST05072,BR022,Savings,2025-03-22,64866.14,Active
ACC01290,CUST06051,BR000,Savings,2026-04-08,43675.81,Closed
ACC07509,CUST04731,BR008,Savings,2025-06-18,63856.24,Dormant
ACC05643,CUST00287,BR032,Salary,2024-05-26,47367.21,Dormant
ACC07681,CUST03971,BR019,Salary,2025-09-15,6944.39,Closed
ACC10631,CUST02787,BR022,Current,2024-03-11,40171.01,Dormant
ACC01487,CUST09015,BR000,Savings,2023-12-12,82518.54,Closed
ACC06242,CUST01967,BR010,Salary,2025-10-12,95559.04,Closed
ACC04640,CUST99999,BR020,Current,2024-10-14,74370.22,Dormant
ACC03556,CUST02181,BR039,Savings,2024-04-23,70705.86,Dormant
ACC03940,CUST05020,BR042,Salary,2026-02-27,78429.51,Closed
ACC06786,CUST08131,BR033,Savings,2026-05-08,56974.79,Dormant
ACC04384,CUST08658,BR039,Savings,2024-03-13,29096.23,Active
ACC03187,CUST06601,BR033,Salary,2024-05-29,90575.85,Closed
ACC07757,CUST06239,BR018,Current,2026-06-11,71282.43,Active
ACC09075,CUST05232,BR038,Salary,2023-12-03,24321.94,Active
ACC11215,CUST05570,BR041,Savings,2024-01-08,86179.1,Closed
ACC04454,CUST08871,BR044,Savings,2024-09-12,34995.69,Dormant
ACC01761,CUST09701,BR017,Current,2025-07-26,19447.73,Dormant
ACC08573,CUST09415,BR020,Savings,2025-12-31,89644.57,Closed
ACC00178,CUST01464,BR015,Current,2025-12-10,60927.25,Active
ACC02423,CUST04104,BR004,Current,2025-08-18,93357.05,Closed
ACC11525,CUST07866,BR038,Current,2024-05-30,14193.99,Closed
ACC09913,CUST00457,BR033,Savings,2024-12-24,73720.27,Dormant
ACC07131,CUST04654,BR041,Current,2024-03-10,52032.34,Active
ACC09205,CUST06202,BR003,Savings,2024-07-15,42015.15,Closed
ACC00626,CUST02955,BR047,Current,2026-04-17,17329.19,Closed
ACC09988,CUST03574,BR015,Current,2024-05-18,34373.84,Active
ACC04244,CUST02578,BR042,Savings,2025-06-13,53402.14,Closed
ACC08761,CUST08343,BR020,Current,2026-07-25,7448.07,Closed
ACC01384,CUST00361,BR019,Current,2024-09-07,51702.57,Closed
ACC01201,CUST04500,BR010,Current,2025-12-27,50579.35,Closed
ACC05156,CUST04076,BR024,Current,2026-07-24,26070.66,Closed
ACC10199,CUST00808,BR035,Current,2024-07-21,12137.56,Active
ACC10316,CUST04139,BR028,Current,2025-10-15,26803.27,Closed
ACC01294,CUST06764,BR041,Current,2026-04-09,73092.32,Closed
ACC06065,CUST08662,BR019,Savings,2026-07-20,14607.56,Dormant
ACC07827,CUST09571,BR022,Savings,2026-02-17,52808.36,Closed
ACC07812,CUST00246,BR046,Savings,2025-08-01,33206.44,Dormant
ACC03710,CUST03277,BR041,Salary,2024-01-17,87682.2,Dormant
ACC04296,CUST08918,BR031,Savings,2024-11-19,17131.11,Closed
ACC04468,CUST03871,BR021,Savings,2024-08-28,28427.03,Active
ACC07794,CUST03374,BR003,Savings,2026-06-07,58129.9,Active
ACC01721,CUST04590,BR036,Current,2024-01-05,23876.21,Closed
ACC05624,CUST00911,BR017,Savings,2026-07-02,62114.7,Closed
ACC09698,CUST06232,BR013,Savings,2026-08-27,55122.49,Dormant
ACC04819,CUST08901,BR039,Current,2024-07-15,63072.33,Active
ACC11918,CUST07624,BR029,Salary,2025-10-08,75933.59,Closed
ACC09427,CUST00293,BR028,Current,2024-11-23,27751.18,Active
ACC06182,CUST09897,BR038,Savings,2023-09-25,8810.61,Active
ACC07423,CUST02549,BR012,Current,2026-03-22,80104.87,Closed
ACC11343,CUST08764,BR010,Salary,2024-05-23,7107.97,Dormant
ACC11834,CUST08672,BR021,Current,2024-09-11,26818.26,Dormant
ACC07775,CUST07129,BR017,Current,2024-10-12,87247.32,Dormant
ACC11957,CUST05193,BR015,Salary,2024-09-29,12221.18,Active
ACC04531,CUST09513,BR020,Salary,2024-11-24,64440.96,Active
ACC07481,CUST03603,BR022,Savings,2023-09-10,1332.76,Closed
ACC11832,CUST01097,BR041,Current,2026-07-04,88020.82,Dormant
ACC01861,CUST07615,BR040,Current,2026-06-08,73375.97,Active
ACC03226,CUST02179,BR040,Current,2024-12-18,69093.38,Active
ACC09793,CUST07026,BR013,Savings,2025-03-23,73804.93,Active
ACC01904,CUST06659,BR040,Savings,2024-11-24,30685.24,Closed
ACC10391,CUST01318,BR022,Savings,2024-07-07,39930.19,Closed
ACC05842,CUST02454,BR010,Savings,2024-08-25,76394.06,Dormant
ACC01008,CUST04707,BR038,Savings,2026-08-13,43921.13,Active
ACC00048,CUST09364,BR015,Salary,2023-11-15,67649.53,Closed
ACC10103,CUST07441,BR025,Savings,2024-06-14,32587.44,Dormant
ACC00842,CUST08071,BR001,Salary,2025-06-01,49380.69,Active
ACC04048,CUST05586,BR030,Current,2025-10-18,534.26,Closed
ACC03366,CUST04604,BR038,Salary,2024-05-14,20291.72,Active
ACC09919,CUST01847,BR024,Current,2024-10-16,27884.64,Active
ACC06334,CUST08325,BR005,Current,2026-08-13,13388.55,Closed
ACC07232,CUST04144,BR041,Salary,2023-11-06,82302.69,Active
ACC05246,CUST99999,BR032,Savings,2025-02-04,21745.16,Dormant
ACC04987,CUST04766,BR049,Savings,2025-06-10,7852.27,Dormant
ACC10955,CUST08421,BR035,Current,2024-08-11,73175.98,Closed
ACC03876,CUST07889,BR000,Savings,2025-10-27,54848.14,Dormant
ACC11939,CUST03947,BR041,Salary,2025-05-26,91812.11,Closed
ACC06673,CUST01410,BR041,Current,2025-01-19,65708.33,Dormant
ACC01502,CUST02012,BR013,Savings,2024-11-09,60268.54,Closed
ACC08736,CUST09080,BR017,Savings,2025-08-18,82393.13,Active
ACC09180,CUST09094,BR006,Current,2025-06-26,761.85,Dormant
ACC05677,CUST06193,BR031,Current,2025-12-24,85635.84,Active
ACC11844,CUST09147,BR039,Savings,2026-03-16,75317.4,Closed
ACC00905,CUST09017,BR018,Savings,2024-12-05,79498.09,Active
ACC01231,CUST03940,BR016,Savings,2025-06-10,84268.38,Dormant
ACC01237,CUST03089,BR023,Salary,2024-01-09,51555.69,Dormant
ACC10780,CUST02619,BR037,Salary,2025-05-18,67689.11,Active
ACC03578,CUST02166,BR008,Current,2025-08-15,19612.65,Active
ACC11161,CUST00746,BR010,Current,2025-04-14,95476.7,Closed
ACC06311,CUST05362,BR008,Current,2024-12-16,67651.32,Active
ACC07695,CUST03053,BR048,Savings,2024-02-07,93627.65,Closed
ACC10143,CUST08529,BR044,Current,2023-12-09,92916.35,Active
ACC05334,CUST03172,BR032,Salary,2024-03-10,77382.4,Dormant
ACC02137,CUST09143,BR027,Current,2025-07-20,70146.62,Dormant
ACC11116,CUST05341,BR001,Savings,2025-01-24,29097.23,Closed
ACC07921,CUST03144,BR027,Salary,2024-09-19,94147.45,Active
ACC08809,CUST01121,BR021,Salary,2023-12-23,52446.91,Active
ACC06996,CUST08268,BR035,Current,2026-06-29,41456.42,Closed
ACC02942,CUST00901,BR039,Salary,2025-04-06,39007.73,Closed
ACC00617,CUST04486,BR004,Current,2025-08-18,41354.64,Active
ACC06337,CUST01229,BR029,Savings,2025-04-07,15028.51,Active
ACC11285,CUST05931,BR014,Salary,2024-12-30,75128.73,Active
ACC01642,CUST06860,BR006,Salary,2025-11-12,99449.17,Active
ACC10350,CUST06369,BR042,Current,2024-08-28,5172.45,Dormant
ACC09633,CUST02837,BR036,Current,2026-05-08,4226.9,Closed
ACC10607,CUST00719,BR035,Salary,2024-07-09,30167.22,Dormant
ACC02817,CUST09659,BR021,Salary,2026-09-05,39579.92,Active
ACC03518,CUST04177,BR013,Salary,2024-07-31,95674.41,Closed
ACC10804,CUST03325,BR038,Current,2024-04-11,71524.11,Dormant
ACC09374,CUST04929,BR014,Salary,2026-01-19,9673.64,Active
ACC01288,CUST99999,BR020,Savings,2026-08-09,12361.29,Active
ACC09319,CUST07542,BR047,Salary,2023-11-28,67560.2,Dormant
ACC08407,CUST06457,BR007,Salary,2024-03-08,5517.2,Closed
ACC08771,CUST04307,BR005,Salary,2023-12-18,26742.0,Closed
ACC02161,CUST99999,BR036,Current,2025-01-09,14641.64,Active
ACC00912,CUST06180,BR020,Current,2026-02-16,10485.1,Active
ACC02369,CUST03971,BR022,Current,2025-10-16,34557.13,Dormant
ACC02917,CUST08223,BR012,Salary,2024-09-19,32948.1,Active
ACC03861,CUST09893,BR017,Salary,2024-06-13,32597.35,Dormant
ACC04560,CUST06680,BR024,Savings,2026-06-03,17272.23,Active
ACC02165,CUST03213,BR004,Savings,2024-03-03,29414.12,Active
ACC00025,CUST04084,BR026,Current,2026-01-02,52846.04,Closed
ACC07120,CUST03071,BR049,Salary,2025-10-19,18276.99,Dormant
ACC04465,CUST06719,BR007,Savings,2026-08-25,38679.87,Active
ACC03659,CUST06720,BR027,Salary,2025-02-23,45339.5,Active
ACC03961,CUST06818,BR034,Savings,2025-08-12,2477.62,Closed
ACC05165,CUST08535,BR022,Salary,2024-11-28,90624.37,Closed
ACC02989,CUST05208,BR022,Current,2025-06-10,96315.78,Dormant
ACC06870,CUST06167,BR009,Salary,2024-01-10,41745.37,Active
ACC07032,CUST02902,BR000,Current,2026-03-30,-45625.77,Closed
ACC07510,CUST00876,BR030,Salary,2024-05-05,10560.88,Active
ACC04510,CUST08269,BR048,Salary,2025-11-01,78093.04,Closed
ACC09941,CUST01431,BR005,Current,2025-03-06,12796.02,Closed
ACC07550,CUST09141,BR046,Salary,2024-10-31,92815.31,Dormant
ACC11826,CUST05398,BR038,Salary,2026-04-07,94886.41,Dormant
ACC08113,CUST06725,BR038,Salary,2025-09-01,76152.34,Active
ACC01562,CUST07163,BR016,Salary,2024-11-28,17196.03,Active
ACC03474,CUST09313,BR032,Savings,2025-06-15,13856.22,Closed
ACC09083,CUST02311,BR021,Savings,2026-07-18,28957.38,Active
ACC05449,CUST07178,BR035,Current,2025-07-17,12773.68,Active
ACC05283,CUST01964,BR019,Current,2026-06-17,32957.76,Closed
ACC03849,CUST00123,BR005,Current,2024-03-06,3278.3,Closed
ACC07261,CUST04718,BR007,Current,2026-08-11,27377.75,Closed
ACC01071,CUST99999,BR017,Salary,2025-11-16,56822.39,Dormant
ACC04664,CUST01974,BR040,Current,2026-04-30,2286.37,Active
ACC10599,CUST03175,BR024,Salary,2024-06-05,38646.66,Active
ACC11185,CUST01819,BR012,Current,2023-12-02,21773.58,Active
ACC09590,CUST08283,BR028,Savings,2025-07-13,53080.66,Dormant
ACC06888,CUST01207,BR027,Current,2025-06-04,84151.19,Dormant
ACC10327,CUST08204,BR006,Salary,2025-05-16,21156.12,Active
ACC11767,CUST07281,BR032,Salary,2023-10-09,49637.45,Active
ACC10379,CUST06281,BR017,Savings,2025-03-23,17799.82,Active
ACC08485,CUST08451,BR037,Current,2024-06-06,55015.81,Dormant
ACC05210,CUST01787,BR009,Savings,2023-09-17,84194.95,Dormant
ACC09173,CUST04753,BR005,Savings,2023-10-31,46804.72,Active
ACC02737,CUST07297,BR018,Salary,2026-02-01,30282.35,Active
ACC02240,CUST08030,BR007,Salary,2026-01-12,90826.56,Closed
ACC07321,CUST08454,BR024,Savings,2025-04-26,92271.22,Active
ACC10831,CUST03104,BR022,Current,2026-04-02,90306.76,Dormant
ACC06651,CUST03967,BR038,Salary,2026-06-18,75458.33,Closed
ACC05038,CUST08338,BR001,Savings,2024-07-09,89674.56,Active
ACC10053,CUST03973,BR000,Savings,2024-04-11,19301.98,Dormant
ACC06249,CUST05122,BR034,Current,2023-10-13,3956.41,Dormant
ACC03809,CUST01572,BR004,Current,2024-03-12,95654.95,Closed
ACC10710,CUST04552,BR016,Savings,2025-07-30,97271.31,Dormant
ACC06788,CUST08858,BR039,Savings,2025-05-02,58530.32,Dormant
ACC05191,CUST06666,BR009,Savings,2024-12-08,66054.87,Active
ACC02067,CUST04655,BR022,Salary,2025-11-17,7857.76,Active
ACC02299,CUST06267,BR035,Salary,2026-01-03,86529.33,Active
ACC10928,CUST08435,BR009,Current,2025-05-08,36228.98,Active
ACC06569,CUST07028,BR002,Current,2024-12-18,18075.13,Closed
ACC04674,CUST07898,BR015,Salary,2025-06-11,38537.93,Dormant
ACC07046,CUST07127,BR033,Salary,2026-06-19,90374.15,Active
ACC07010,CUST05283,BR012,Savings,2024-03-31,6155.78,Closed
ACC07561,CUST00368,BR029,Savings,2024-03-02,49620.03,Active
ACC01434,CUST06188,BR018,Current,2026-02-02,1346.06,Dormant
ACC02132,CUST01375,BR038,Salary,2024-05-14,98639.31,Active
ACC00320,CUST02066,BR049,Savings,2023-11-25,23798.83,Active
ACC01156,CUST00700,BR044,Current,2026-02-13,59061.13,Closed
ACC11404,CUST00575,BR041,Salary,2026-05-24,10195.31,Closed
ACC01616,CUST06398,BR026,Salary,2025-08-13,54418.6,Active
ACC02864,CUST06456,BR024,Salary,2025-06-04,90498.16,Dormant
ACC05441,CUST05495,BR047,Current,2025-01-12,91414.86,Active
ACC07995,CUST04758,BR005,Salary,2024-07-25,32956.82,Dormant
ACC07748,CUST06481,BR001,Salary,2026-03-28,70170.88,Closed
ACC03554,CUST07492,BR009,Salary,2024-04-02,66851.05,Closed
ACC01188,CUST03739,BR005,Salary,2025-02-15,93148.22,Dormant
ACC11615,CUST03710,BR000,Current,2023-11-01,70412.14,Active
ACC01748,CUST00310,BR039,Salary,2025-08-06,86357.22,Dormant
ACC10360,CUST07590,BR027,Savings,2024-10-05,41032.36,Dormant
ACC08101,CUST99999,BR049,Salary,2025-03-19,91841.86,Active
ACC02517,CUST09280,BR008,Current,2026-01-22,41733.48,Active
ACC04473,CUST07956,BR002,Savings,2024-10-31,61488.28,Closed
ACC04841,CUST08191,BR048,Current,2026-02-16,46199.6,Closed
ACC10281,CUST02472,BR041,Current,2026-06-13,85665.48,Dormant
ACC09177,CUST04368,BR040,Salary,2025-09-09,86711.99,Dormant
ACC08281,CUST02306,BR002,Savings,2024-11-29,52407.16,Active
ACC04101,CUST01509,BR030,Salary,2023-10-24,10532.73,Closed
ACC00346,CUST03759,BR035,Savings,2026-03-03,74608.07,Dormant
ACC03870,CUST02725,BR007,Salary,2025-01-18,72807.61,Dormant
ACC10792,CUST04850,BR034,Savings,2024-01-20,98104.77,Dormant
ACC05082,CUST06166,BR006,Salary,2026-04-12,86873.53,Closed
ACC05654,CUST05450,BR041,Current,2024-02-24,99580.2,Active
ACC04228,CUST07412,BR034,Salary,2025-08-02,54051.78,Dormant
ACC03638,CUST09126,BR038,Salary,2024-12-26,5006.87,Dormant
ACC02186,CUST01626,BR022,Current,2025-08-11,33958.26,Dormant
ACC02821,CUST07049,BR034,Savings,2025-05-25,38377.31,Closed
ACC05655,CUST01257,BR021,Current,2023-10-04,16050.25,Active
ACC00872,CUST08947,BR035,Current,2024-11-02,52940.41,Active
